id_job,date_join,salary,last_por_hike,id_employee
2383,1996-04-06,69611,20,639462
2384,2017-01-03,116251,25,352916
2385,2009-04-22,116792,20,131772
2386,2001-07-24,163792,0,426442
2387,2006-04-11,66921,15,815380
2388,2017-04-04,135142,27,663053
2389,2013-03-17,67657,30,465467
2390,2017-01-07,168577,22,299705
2391,2015-08-17,40418,18,572546
2392,2014-01-29,131096,4,816251
2393,2010-08-06,50457,19,176228
2394,2016-02-11,188185,25,878578
2395,2010-04-11,117573,17,813575
2396,2017-10-07,171703,22,604666
2397,2011-06-07,112428,23,387589
2398,1996-06-12,130905,0,848011
2399,2008-07-07,103512,10,205839
2400,2013-12-12,171580,17,303960
2401,2010-02-04,119712,4,772564
2402,2003-07-17,128311,14,577851
2403,2017-06-07,93520,17,362022
2404,2017-01-17,134877,14,242745
2405,2007-12-04,149858,29,845314
2406,2017-05-15,157757,26,914506
2407,2016-06-10,165535,7,576233
2408,2010-06-07,117777,8,594253
2409,2016-11-23,124321,3,586144
2410,2004-01-08,184877,24,417058
2411,1991-02-16,112653,14,782336
2412,2012-12-05,70993,17,501334
2413,2013-07-08,120962,18,399841
2414,2013-07-11,186086,18,815596
2415,2007-06-19,175626,17,290065
2416,2003-06-12,42269,6,979233
2417,1988-11-13,86549,8,407334
2418,2005-12-28,51082,29,247326
2419,2013-08-08,55362,10,298909
2420,2012-04-06,98880,15,929480
2421,2016-02-24,69255,25,848478
2422,2008-04-24,165345,8,937131
2423,2007-04-01,45426,22,412005
2424,2011-12-13,130132,13,487110
2425,2015-12-22,171163,26,929275
2426,2000-03-08,112633,29,211452
2427,2013-08-03,124540,20,705578
2428,2017-05-16,169865,4,145670
2429,1991-01-13,60755,14,557980
2430,2007-12-22,137488,0,401073
2431,1997-11-07,49077,30,465057
2432,2017-11-06,118945,23,993320
2433,2008-07-27,125427,28,525665
2434,2009-04-15,87730,2,299451
2435,2015-01-22,125575,0,698958
2436,2006-04-28,147775,11,726728
2437,1996-11-20,103976,15,242322
2438,2017-03-05,156966,13,176606
2439,2010-12-10,103219,26,652779
2440,2007-04-24,178786,7,553850
2441,1988-08-02,159108,26,139647
2442,2000-07-30,67079,15,793009
2443,2013-02-14,186358,13,767330
2444,1995-02-20,48940,14,763367
2445,2015-01-27,69933,13,740480
2446,2012-02-10,50734,10,857915
2447,2010-12-06,166993,16,525954
2448,2017-08-06,192233,18,960802
2449,2008-03-30,64470,1,172696
2450,2017-10-03,113881,20,932142
2451,2015-05-16,197281,1,968419
2452,2012-10-22,122188,22,526853
2453,2011-09-18,92143,0,794206
2454,2016-08-10,138246,30,441961
2455,2011-06-26,162038,18,315917
2456,2017-07-27,154364,22,186833
2457,2017-02-24,96281,7,929066
2458,1995-08-19,183840,28,248536
2459,1996-01-03,51233,12,484952
2460,2016-06-04,128847,25,246786
2461,2014-08-13,166621,20,159144
2462,2003-06-24,191453,26,995150
2463,2013-08-23,52494,9,490117
2464,2006-04-30,92756,8,829598
2465,2006-11-01,91805,1,393566
2466,2014-08-15,45157,26,787761
2467,2016-04-08,43605,4,735764
2468,2014-02-28,62744,13,555547
2469,1996-08-26,71882,25,938159
2470,1988-06-29,154809,26,208889
2471,2012-02-12,85005,8,418779
2472,2017-10-05,147490,1,778420
2473,2012-01-03,190809,13,898227
2474,2011-09-08,158539,29,442615
2475,2016-09-27,152290,12,486916
2476,2003-05-05,70208,20,266068
2477,2004-09-21,88943,21,914669
2478,2015-11-02,65266,2,732917
2479,2016-12-04,68710,23,597129
2480,1990-08-29,171142,17,769845
2481,2016-04-27,115556,12,677859
2482,2012-05-20,157187,30,508669
2483,1994-06-09,117675,8,740577
2484,1990-07-05,50067,19,371839
2485,2004-07-19,121319,15,219318
2486,1985-05-20,132279,5,841973
2487,2017-06-07,95249,11,423171
2488,2012-07-14,128790,18,387640
2489,2015-02-06,50813,4,536714
2490,2005-10-20,46803,16,795385
2491,2012-08-29,162653,14,735028
2492,2012-07-30,53649,24,935794
2493,2003-02-16,95026,6,885525
2494,2007-05-22,177801,25,213576
2495,1995-07-02,138764,13,419908
2496,2010-05-11,178014,18,285017
2497,2013-12-10,83847,28,737379
2498,2001-05-08,125593,18,959448
2499,2006-06-14,112614,20,166884
2500,2016-01-19,44782,20,645867
2501,2015-06-27,198579,27,182823
2502,2014-09-25,196284,11,372465
2503,2015-06-08,135893,20,902010
2504,1988-05-27,108889,4,851298
2505,2013-04-23,124423,8,556330
2506,2015-10-11,104257,28,949208
2507,2014-05-23,115448,30,524427
2508,2016-10-29,139796,5,814992
2509,1994-07-11,162993,7,839075
2510,1998-05-08,114681,4,690601
2511,2005-01-11,65779,10,642480
2512,2002-03-07,63996,19,878584
2513,2013-09-06,144806,21,506155
2514,2017-02-02,146001,19,560238
2515,2015-02-19,81546,22,198715
2516,2008-12-12,47516,6,492215
2517,2007-01-24,141785,4,818257
2518,2017-05-05,192446,2,609390
2519,2008-04-20,190063,5,872656
2520,2012-04-17,138412,18,672866
2521,2003-11-02,99761,0,113328
2522,2009-11-06,146526,18,768667
2523,2005-08-09,83799,16,261363
2524,2012-08-23,109272,2,462691
2525,2010-05-20,150970,1,876012
2526,2015-04-06,141531,7,973018
2527,2008-06-30,172884,16,393319
2528,2008-08-03,139715,8,720687
2529,2017-12-05,166555,30,140436
2530,2013-05-29,134035,3,620067
2531,2015-03-12,117598,5,464541
2532,2014-03-26,98892,3,136578
2533,2011-09-28,149064,18,559649
2534,2011-07-01,166391,7,917334
2535,1991-01-22,120883,5,463582
2536,2003-06-24,147984,4,355816
2537,2013-05-27,184952,23,363956
2538,2004-04-04,189234,7,340567
2539,2002-08-08,180833,27,574308
2540,1999-09-28,102704,0,660141
2541,2001-03-17,117081,1,430365
2542,2009-10-01,83977,23,980967
2543,2009-12-15,183201,14,800895
2544,2017-06-26,115796,9,870353
2545,2013-12-02,57219,11,907585
2546,2016-10-17,45322,12,892407
2547,2013-01-25,193895,30,815056
2548,2005-07-22,119535,15,915760
2549,2014-11-01,138539,26,729914
2550,2015-09-16,43744,0,883101
2551,2000-10-18,151478,5,914372
2552,2012-12-27,108229,6,625843
2553,2010-08-21,148122,6,908909
2554,2001-07-16,128005,26,862826
2555,2014-03-13,79672,6,536179
2556,2010-07-15,140715,22,633036
2557,1997-07-26,159453,1,936161
2558,2012-08-03,127645,11,856809
2559,2011-11-08,179856,23,549238
2560,2016-10-19,62862,26,831054
2561,2005-01-24,84925,19,741628
2562,1997-08-29,195486,3,464063
2563,2013-02-02,163559,11,434289
2564,2016-10-15,70071,24,833235
2565,2007-09-25,68337,24,207525
2566,2016-09-08,110131,24,315719
2567,2014-10-25,64973,29,131275
2568,2002-02-27,189774,15,653086
2569,2014-07-14,117395,8,682215
2570,2011-07-29,58466,19,200025
2571,2006-11-04,133444,23,331003
2572,2012-05-06,123932,7,718180
2573,2017-07-20,96209,30,494094
2574,2011-12-14,178158,6,965127
2575,2000-08-17,125973,9,322374
2576,1990-12-08,91541,5,328485
2577,2003-04-11,77797,24,465482
2578,1995-11-30,140152,3,421841
2579,2004-01-01,79718,23,506268
2580,2014-12-04,111125,17,781362
2581,2002-10-09,96583,17,759843
2582,2003-10-23,51176,7,135327
2583,1983-06-15,164495,16,687207
2584,2003-04-02,123242,30,718795
2585,2013-12-07,100896,4,617902
2586,2010-01-20,116243,2,883417
2587,1984-08-20,95272,5,365031
2588,2013-06-13,152979,23,585715
2589,2015-07-13,105475,3,982637
2590,2013-12-15,181142,15,114948
2591,2001-09-12,184679,7,137666
2592,2017-06-25,192456,26,199450
2593,2008-12-02,63959,6,235397
2594,2011-11-02,114944,14,296991
2595,2017-09-04,195497,27,659463
2596,2013-08-14,123321,22,985838
2597,2001-12-21,101400,14,820896
2598,2015-08-02,72505,7,595397
2599,1999-11-13,153166,6,932865
2600,2003-12-04,159259,25,437552
2601,2016-10-14,146752,8,983331
2602,2010-11-03,156959,28,333138
2603,1994-10-09,78282,7,377846
2604,2014-05-17,48480,26,127999
2605,2006-06-04,85375,29,946929
2606,2005-08-28,122221,24,893080
2607,1986-08-22,79097,30,234696
2608,2016-08-11,76231,21,614090
2609,2014-09-24,111539,13,429846
2610,1986-02-03,75488,15,731874
2611,1989-09-27,164019,20,744571
2612,2005-11-28,187285,13,116800
2613,1984-05-31,160916,4,824712
2614,2016-03-05,99741,0,393846
2615,2009-06-24,94113,13,330052
2616,2005-06-26,108450,14,535054
2617,2016-07-21,183086,8,490306
2618,2012-07-27,76238,3,635995
2619,2017-07-18,75598,2,331253
2620,2008-07-15,151063,7,348507
2621,2002-03-15,134036,6,932109
2622,1997-04-12,187021,27,775215
2623,2017-06-23,52353,5,186380
2624,2006-05-01,133493,24,186987
2625,2015-09-17,168659,6,760633
2626,2016-07-31,177411,27,813296
2627,2003-01-18,158411,11,834507
2628,2006-09-17,103641,30,622165
2629,2013-04-10,73252,14,538651
2630,1984-04-06,98511,29,228591
2631,2016-05-15,90460,0,340574
2632,2014-06-18,141439,18,181437
2633,2015-01-15,178023,3,739524
2634,2013-05-14,129708,26,545461
2635,2017-06-18,120347,30,409281
2636,2006-01-09,41349,28,695153
2637,2008-04-26,69581,27,816648
2638,2014-08-06,121166,25,125937
2639,2012-04-24,67572,20,676748
2640,2016-03-13,154867,14,421614
2641,1992-10-03,63444,20,272899
2642,2017-03-16,136334,12,739173
2643,1998-12-20,71796,12,335522
2644,2016-07-21,193016,2,727628
2645,2012-08-27,156537,16,841186
2646,2015-01-04,74439,21,130882
2647,2015-05-13,125333,0,870683
2648,1986-10-14,148853,5,546842
2649,1999-12-05,139689,29,887233
2650,2001-02-22,132992,20,815006
2651,2016-05-02,125651,18,129289
2652,2001-03-16,139967,4,838078
2653,2016-07-12,70136,5,701242
2654,1993-06-15,190283,26,420941
2655,2009-10-29,127880,20,834270
2656,1994-07-13,130976,7,376998
2657,2010-09-28,144021,0,900670
2658,2008-05-08,187885,5,929644
2659,2006-11-02,157302,15,653865
2660,2012-09-26,176032,18,658883
2661,2009-12-03,128894,22,166345
2662,2005-10-02,73150,4,354190
2663,2011-03-20,61855,19,271071
2664,2008-05-12,61315,11,356962
2665,2015-03-01,116208,7,311907
2666,2008-11-03,101715,7,642549
2667,2011-01-03,44637,20,119752
2668,2010-02-01,107539,13,669642
2669,2015-05-26,193826,19,908806
2670,2017-10-07,59994,15,691477
2671,2013-05-08,116400,16,898531
2672,1982-05-29,92447,29,223279
2673,2009-06-25,158515,26,355752
2674,2002-06-17,127687,16,249293
2675,2010-05-04,68050,18,751343
2676,2014-01-18,133316,18,863846
2677,1983-01-31,68447,19,725933
2678,2000-09-26,180270,14,485321
2679,2016-10-03,123154,12,670211
2680,2017-09-04,169452,19,337493
2681,2017-01-22,195706,18,392016
2682,2004-08-30,91502,17,337116
2683,2001-10-31,190431,10,342473
2684,2004-09-25,124691,16,304429
2685,2014-12-05,58775,30,206703
2686,2015-03-03,75927,19,191017
2687,2006-01-25,116258,28,442447
2688,2015-11-22,109905,21,352817
2689,2017-10-02,55048,0,127729
2690,2016-11-18,111366,3,451591
2691,2007-09-08,137169,28,700871
2692,2003-04-23,185493,16,234880
2693,1998-05-02,93324,3,509534
2694,2005-03-13,41421,3,333304
2695,2015-03-04,92353,3,863242
2696,1985-02-09,163886,20,547461
2697,2017-05-31,186308,0,950479
2698,2011-06-10,197980,25,429958
2699,2012-03-13,116155,29,981482
2700,2015-10-14,92048,13,968133
2701,2011-10-27,123109,5,251181
2702,2015-08-20,143706,5,173033
2703,2015-08-12,90579,22,150045
2704,2015-07-08,133974,23,491306
2705,2012-04-23,141748,15,150628
2706,2016-08-28,174548,22,845568
2707,2008-06-21,97781,28,797589
2708,1984-01-02,173187,0,553233
2709,1998-10-24,41647,10,395620
2710,2009-06-03,142233,21,818277
2711,2016-09-27,112577,24,756415
2712,2011-10-05,95245,12,379229
2713,1996-08-17,96137,19,254655
2714,2005-11-05,76771,17,785659
2715,2007-11-14,54936,0,665249
2716,2015-06-19,110236,13,553115
2717,2010-10-14,84953,14,254047
2718,2010-04-06,48955,16,335441
2719,2008-10-20,42487,2,927576
2720,2016-11-14,155279,21,586664
2721,2015-06-04,126739,18,580700
2722,2014-03-29,72855,14,962471
2723,1990-06-02,43012,9,669968
2724,2008-04-30,137024,27,266823
2725,1989-05-14,111543,18,595995
2726,2007-08-09,48326,4,415934
2727,2011-09-23,46951,20,478200
2728,1993-08-29,54152,0,336268
2729,1988-04-25,133321,27,349684
2730,2016-05-30,63502,13,602133
2731,2005-06-14,119900,13,911137
2732,2006-02-15,159879,30,729514
2733,1991-11-24,162433,11,538218
2734,1991-08-22,97300,4,598382
2735,2017-03-24,175109,11,347957
2736,1993-03-04,44445,11,809030
2737,2006-07-05,78146,28,907527
2738,2014-05-27,81915,22,555774
2739,1983-04-25,105988,1,168704
2740,1983-02-24,157628,9,712455
2741,2012-08-06,61136,16,655801
2742,2016-04-07,165329,19,490858
2743,2016-11-14,118601,9,379294
2744,2012-07-11,171234,30,255384
2745,2015-01-23,65982,14,836261
2746,2014-12-14,53798,14,188411
2747,1994-04-26,144169,8,792062
2748,1998-02-27,101601,27,723025
2749,2011-02-28,133671,17,759942
2750,1996-06-06,154366,25,215326
2751,2006-11-08,91568,8,650770
2752,2016-12-23,192098,24,661875
2753,2011-06-14,104094,6,842915
2754,2015-03-06,197353,1,490061
2755,1998-09-04,139833,9,255602
2756,2011-08-19,195626,20,782491
2757,2006-11-13,168552,1,342396
2758,2013-12-22,138864,16,852079
2759,2016-05-10,110652,13,143722
2760,2015-07-23,137114,29,195604
2761,2013-04-11,182248,8,648412
2762,2016-07-28,143283,25,964630
2763,2007-03-21,160871,26,492051
2764,2012-01-20,156029,3,870453
2765,2006-05-05,136794,3,797693
2766,2009-09-11,125777,18,439746
2767,2015-04-29,74991,21,742266
2768,2016-01-01,68862,9,759783
2769,2008-12-29,192709,17,320893
2770,2000-04-08,134792,10,963247
2771,2006-04-29,197672,17,336912
2772,2016-04-11,91639,17,480401
2773,2003-11-22,111914,5,534254
2774,1993-03-01,134557,16,641956
2775,2007-09-16,166228,3,566626
2776,2011-07-12,162419,27,438179
2777,2014-08-28,170242,14,720167
2778,2016-01-03,147583,0,128707
2779,2009-08-24,83128,22,417355
2780,2011-05-03,103786,27,841937
2781,2016-12-13,189928,6,752165
2782,2001-05-28,117159,24,969559
2783,2005-10-25,128501,21,639806
2784,1998-02-10,145362,14,161782
2785,2009-04-04,52113,7,386598
2786,2013-08-23,129858,20,617694
2787,1986-08-19,52629,17,929995
2788,1997-08-17,46296,27,920771
2789,2014-10-01,89349,10,554291
2790,2010-08-24,198035,16,113962
2791,2012-07-03,148454,18,887587
2792,2011-04-12,177772,0,597692
2793,2017-05-23,78089,16,429996
2794,1993-12-21,82321,24,434114
2795,2016-04-10,184068,24,307557
2796,1990-03-24,85499,24,529838
2797,2016-11-07,191196,11,946275
2798,2009-01-10,114136,27,836015
2799,2014-04-17,135225,23,582973
2800,2014-02-03,132224,4,815788
2801,2003-03-20,70434,25,529614
2802,2009-05-27,138176,10,984651
2803,2004-07-26,157832,6,996656
2804,2015-11-12,140222,24,773738
2805,2000-04-18,178981,4,836536
2806,2013-09-28,94919,21,632680
2807,2013-08-30,120455,12,568411
2808,2015-06-17,153798,22,510948
2809,2008-05-02,153915,2,267484
2810,2012-12-17,163125,1,412101
2811,1987-11-11,136814,2,124463
2812,1988-10-09,121792,16,937628
2813,2014-12-11,78722,8,147383
2814,2008-04-02,142335,22,181475
2815,2017-05-05,178286,15,144683
2816,2009-11-13,100072,9,447496
2817,1985-12-11,195797,2,461748
2818,2017-02-13,155371,0,262037
2819,2006-01-26,46403,22,609813
2820,2005-03-04,174039,19,709442
2821,2002-11-12,178936,13,259459
2822,2002-11-07,110837,13,229361
2823,2014-05-18,185357,9,182015
2824,1992-11-27,101124,22,236976
2825,1986-06-19,45844,2,944436
2826,2011-02-21,165618,2,593919
2827,2016-04-01,134492,29,940989
2828,2001-03-19,113290,3,624335
2829,2016-03-12,150635,30,900629
2830,2012-12-27,107379,9,259411
2831,1988-01-16,60809,24,897855
2832,1994-05-02,159532,11,560378
2833,2004-03-20,96324,3,117025
2834,2009-02-25,57068,15,425544
2835,2017-02-27,91469,18,953493
2836,2000-12-20,148374,0,731354
2837,2010-06-19,87337,10,590423
2838,1997-11-26,91413,12,713032
2839,2008-01-05,166284,9,523538
2840,2008-06-29,70373,29,945913
2841,2011-03-07,82002,21,728213
2842,2005-11-09,65425,10,844151
2843,1993-06-05,90226,30,496718
2844,2016-04-25,160618,24,148988
2845,2017-05-01,105057,21,640040
2846,2004-08-28,114894,27,767740
2847,2014-06-25,105921,25,193181
2848,2011-05-30,141227,25,213461
2849,2015-05-02,120144,5,540586
2850,2010-01-11,78892,28,117534
2851,1998-03-09,66153,14,767279
2852,1997-12-04,103851,26,176281
2853,2013-06-10,102311,7,263455
2854,1998-09-09,82273,16,559387
2855,2012-01-22,86362,20,832564
2856,2017-08-06,152172,18,474567
2857,2012-09-05,150514,10,775065
2858,2012-04-07,198172,15,360712
2859,2012-12-26,117142,30,309012
2860,2005-12-19,84401,2,292835
2861,1991-02-01,160114,27,577422
2862,2011-04-17,150504,2,737711
2863,1988-11-17,196747,29,936912
2864,2007-07-19,75784,16,465775
2865,1999-01-31,175379,26,333125
2866,2016-05-12,176468,19,869258
2867,2017-10-07,103582,11,790754
2868,2010-04-16,121096,8,381028
2869,2013-07-20,141982,21,601472
2870,2014-04-22,169041,29,244120
2871,2011-07-07,168715,29,570896
2872,2017-03-27,157144,3,437519
2873,2004-04-21,179504,22,685687
2874,2005-07-12,139483,18,341521
2875,2011-07-26,48364,1,339676
2876,2006-05-04,65264,22,281571
2877,1982-02-08,93931,10,369026
2878,2001-06-05,79835,18,311687
2879,2013-09-05,96409,25,924187
2880,1996-06-23,193828,16,820790
2881,1990-08-13,50155,27,984225
2882,2015-09-13,185421,5,878631
2883,1991-12-08,56880,14,207947
2884,2009-08-10,160734,20,237955
2885,2000-12-13,164476,18,482946
2886,2008-04-18,157342,2,465150
2887,1984-12-21,196469,27,311454
2888,2002-02-17,95914,6,893799
2889,2004-06-23,137098,22,282995
2890,2013-07-17,144984,26,428938
2891,2015-04-15,77019,16,772738
2892,2012-06-19,163833,23,452003
2893,2015-09-30,44632,30,782211
2894,2013-08-14,128512,15,743138
2895,2007-07-19,88034,10,839034
2896,2014-06-23,125982,5,115313
2897,2017-07-04,52597,12,650137
2898,2016-11-14,141375,14,343570
2899,2011-09-27,139172,6,202886
2900,2010-08-24,63389,19,639425
2901,2008-10-26,167917,2,786350
2902,2015-12-02,52800,18,364836
2903,1988-09-13,152747,16,849375
2904,2012-04-06,179109,23,346877
2905,2012-07-14,191420,17,501016
2906,2002-06-22,190299,21,487546
2907,2002-04-27,116230,30,236671
2908,1992-05-23,160731,11,474268
2909,1993-11-11,190344,3,139894
2910,2012-01-14,82160,3,841094
2911,2016-01-12,174748,20,698813
2912,1994-11-14,182874,30,963926
2913,2012-04-29,50830,20,375998
2914,2015-12-24,119957,17,573104
2915,2015-09-01,123583,10,404041
2916,2009-05-04,189687,1,922243
2917,1986-04-16,190430,15,834599
2918,2009-11-29,61043,12,196651
2919,2002-01-01,60676,4,535353
2920,2005-11-13,177353,1,189116
2921,2008-05-31,70595,19,718224
2922,2012-12-09,131053,27,604151
2923,2007-11-05,119123,8,248834
2924,2012-05-19,196585,3,240728
2925,2017-07-16,109189,6,542771
2926,2015-10-14,86403,27,525692
2927,2011-04-07,79674,4,743108
2928,1989-11-05,75125,25,870102
2929,2002-06-10,112980,6,540282
2930,2016-04-26,76790,25,431815
2931,1999-01-06,143239,24,662109
2932,2011-11-12,140252,1,645435
2933,2003-01-28,150140,13,172833
2934,2014-06-20,107694,19,436290
2935,1999-07-26,143381,6,608972
2936,2004-10-16,61270,13,257320
2937,2016-03-09,182750,19,535313
2938,2010-05-04,182873,11,198892
2939,2004-01-11,78822,13,771035
2940,1992-10-23,132018,22,754855
2941,2011-01-09,59295,30,758203
2942,2004-09-28,166868,21,828183
2943,2014-01-05,45938,15,544837
2944,1999-07-20,193365,21,226202
2945,1999-03-30,187170,27,854794
2946,2016-12-08,167501,25,784287
2947,1996-08-10,51263,23,161116
2948,2003-12-30,195710,1,479143
2949,1995-01-11,165172,24,346190
2950,2002-11-29,158378,22,892779
2951,2013-11-09,183986,15,754261
2952,1989-09-04,161487,20,610518
2953,2007-06-15,176007,13,664088
2954,2010-07-25,121381,11,691908
2955,2008-10-21,188453,25,209523
2956,2017-02-13,187657,7,575677
2957,2009-06-21,178786,13,664660
2958,2017-03-03,69177,15,335373
2959,2008-02-22,196666,16,788025
2960,2012-07-30,168215,30,535699
2961,2008-06-07,101526,21,364672
2962,2016-03-14,107714,14,939548
2963,2016-08-10,60781,22,973980
2964,2011-12-07,196686,19,426836
2965,2008-10-15,73652,19,455366
2966,2016-12-25,58719,10,708481
2967,2009-01-03,165617,3,877468
2968,2003-11-25,48626,19,641070
2969,2013-08-20,58493,9,260799
2970,2012-12-18,82203,12,170004
2971,2014-05-16,41140,0,748325
2972,2016-04-26,144125,27,262221
2973,2016-03-05,165786,24,362839
2974,2009-04-19,58957,19,522955
2975,2005-04-20,54980,14,601147
2976,2014-05-21,150301,6,857620
2977,2009-03-27,44173,29,115056
2978,2013-12-29,133053,24,428847
2979,2004-12-19,104919,11,951395
2980,2002-12-23,183804,20,714211
2981,2007-06-18,73704,11,712166
2982,2015-03-21,174345,11,136867
2983,1993-09-11,111397,6,218177
2984,2005-12-21,133315,17,852449
2985,2012-09-25,198333,18,481696
2986,2003-05-04,80966,4,497763
2987,2017-04-07,70009,27,349248
2988,1998-05-26,142049,4,595739
2989,2003-07-13,78421,17,175655
2990,2017-07-24,121834,19,422180
2991,2017-01-17,144008,20,223784
2992,1989-12-04,170249,6,473214
2993,2006-03-26,83236,6,484418
2994,1990-12-31,199145,5,783435
2995,2016-07-06,156801,21,832943
2996,2003-07-29,77689,10,900295
2997,2014-09-25,83453,18,661728
2998,2008-01-08,110878,0,542521
2999,2013-07-26,84453,12,904861
3000,2015-05-15,66178,28,192572
3001,1997-08-27,43650,0,927474
3002,2001-05-18,173293,17,206437
3003,1998-10-07,108185,13,751874
3004,2005-01-27,42052,24,801923
3005,2015-11-02,174816,14,648248
3006,2012-09-20,123430,7,175409
3007,1982-06-27,66873,23,117743
3008,2015-03-12,138682,2,663733
3009,2007-08-22,166841,8,295674
3010,2008-09-05,141613,6,201229
3011,1982-02-10,69552,26,691542
3012,2003-05-15,158968,30,766337
3013,2015-01-07,61024,5,960302
3014,1996-08-25,153945,19,845582
3015,2016-11-05,187910,12,843769
3016,2015-06-24,177840,10,498243
3017,1995-04-12,42572,15,532160
3018,2015-05-09,134809,28,716162
3019,1994-10-31,188793,2,362453
3020,2009-11-02,64761,26,328691
3021,2005-11-08,113095,15,770200
3022,1996-02-26,129373,16,147225
3023,2011-06-29,106702,20,967052
3024,1994-11-20,166228,1,265981
3025,2015-01-03,123111,6,371742
3026,2017-04-27,156084,23,657922
3027,2015-10-24,56297,10,822331
3028,2012-06-14,108263,7,315810
3029,1997-02-23,164544,7,708584
3030,2010-05-04,149169,28,188411
3031,2016-08-06,84892,7,830040
3032,2017-03-28,198925,24,272936
3033,1991-11-14,43222,6,229783
3034,2009-05-29,101140,20,113746
3035,2012-01-18,64956,10,476125
3036,2013-07-24,150801,17,623960
3037,2012-05-09,71384,28,642207
3038,2006-11-15,85286,24,924434
3039,2017-05-26,106619,15,122404
3040,2013-04-06,83509,23,116765
3041,2006-07-05,140173,8,868871
3042,2000-12-24,158181,27,795876
3043,2001-11-20,50161,25,853782
3044,2010-11-09,126202,0,663298
3045,2016-05-06,112135,4,118378
3046,1997-11-12,142177,23,602257
3047,2014-04-17,118524,5,992147
3048,2012-10-12,60059,14,909012
3049,2016-10-16,93726,16,287703
3050,2007-06-10,87910,16,263771
3051,2012-12-30,169803,2,832473
3052,2005-06-27,120794,12,691201
3053,1998-01-17,107809,5,587185
3054,1982-06-11,136795,15,649397
3055,2010-05-21,109748,21,490050
3056,2010-05-06,81152,0,386222
3057,1987-05-17,126150,1,387755
3058,1985-12-12,103530,30,368562
3059,2014-02-22,184270,10,636590
3060,2017-04-06,133408,12,478938
3061,2012-05-18,141923,14,512602
3062,2014-07-10,58593,9,785038
3063,1987-02-27,191932,24,791895
3064,2010-11-13,51867,24,465497
3065,2013-03-15,122209,6,306614
3066,2009-12-19,150745,14,586377
3067,1992-04-16,176455,11,504413
3068,2013-02-17,155369,4,644998
3069,1987-10-03,160493,1,261383
3070,2002-12-20,149525,15,353364
3071,2003-08-29,199216,27,754018
3072,2007-12-15,69781,26,577826
3073,2014-11-02,189169,10,417979
3074,1984-04-02,147756,18,240566
3075,2014-04-02,151748,30,243670
3076,2016-10-26,90506,24,432871
3077,2016-02-18,52033,3,769727
3078,2016-05-18,184043,0,545781
3079,1988-01-02,88240,23,802200
3080,2010-06-04,184974,15,779198
3081,2007-08-26,96794,4,998323
3082,1998-01-17,65268,22,723924
3083,2014-11-25,118039,16,564863
3084,2012-01-26,155148,25,822157
3085,2015-12-14,47561,15,432164
3086,1998-01-30,189101,25,400918
3087,2004-11-05,178146,29,709446
3088,2016-09-04,160022,19,417271
3089,1999-10-07,157353,5,893569
3090,1984-01-06,166485,18,609802
3091,2004-12-25,165720,9,859051
3092,2006-12-26,158122,24,528568
3093,1984-07-02,160592,5,879337
3094,2016-02-19,44150,16,804625
3095,2000-08-03,110574,5,929314
3096,2015-02-11,190005,14,353588
3097,2007-08-25,185609,15,630191
3098,2000-06-18,127107,23,540996
3099,1996-12-31,67679,5,531182
3100,2011-09-01,60757,20,892816
3101,1983-08-02,107140,23,311332
3102,2014-12-18,41146,23,489976
3103,2017-03-18,49664,1,373696
3104,2013-09-21,182499,27,741361
3105,2006-05-08,58827,27,192998
3106,2012-09-09,75339,2,118633
3107,2009-12-09,159310,30,333427
3108,2002-01-06,56880,9,991724
3109,2009-09-28,185722,0,164348
3110,1997-04-23,164541,22,926154
3111,2001-08-22,122058,9,412818
3112,2000-10-30,157584,29,581026
3113,2008-07-28,116776,21,358466
3114,2002-11-30,191886,9,124398
3115,2005-03-11,138502,3,142955
3116,2014-01-28,172822,4,749337
3117,2016-10-25,77353,10,221804
3118,1992-02-14,171288,24,540676
3119,1987-04-02,176895,16,875239
3120,2015-09-01,167838,13,831348
3121,2001-10-08,121719,0,472516
3122,1983-06-06,149947,13,298308
3123,2014-10-01,105645,29,295271
3124,2014-01-12,187408,14,492478
3125,2011-09-07,45549,8,836566
3126,2003-12-09,150840,25,497172
3127,1993-01-06,185817,18,492297
3128,2014-09-08,58337,10,409430
3129,2002-12-19,138423,12,672734
3130,2003-09-24,155228,10,672047
3131,2012-11-29,163631,13,250877
3132,2017-06-02,191966,2,506303
3133,2013-10-17,56325,30,708720
3134,2007-05-23,125150,23,695381
3135,2010-12-20,162964,3,898105
3136,2008-06-05,186662,11,190704
3137,2010-10-25,134152,10,555040
3138,1995-10-01,65930,5,235632
3139,2017-04-05,177850,13,817499
3140,1982-10-14,190326,20,589857
3141,2012-05-29,178199,24,885575
3142,2015-09-23,128672,5,215598
3143,2016-06-07,84976,28,851778
3144,2007-10-20,62889,11,786716
3145,2003-08-10,58672,18,507021
3146,2014-12-25,112759,1,937415
3147,2002-07-26,176192,14,150085
3148,1990-02-22,178816,12,500519
3149,2016-04-30,182184,19,761662
3150,2008-07-04,128359,20,429784
3151,1985-02-28,130996,19,237430
3152,1984-04-01,189598,29,322900
3153,2009-06-29,84250,28,374597
3154,1998-11-17,178917,7,128523
3155,2000-08-30,109048,28,417472
3156,2014-08-15,66262,14,398445
3157,2016-04-13,101796,20,300957
3158,1991-09-10,103662,14,112680
