id_city,City,County,State,Zip,Region,id_employee
3510,Kirkland,Childress,TX,79238,South,316964
3511,Edgartown,Dukes,MA,2539,Northeast,962662
3512,The Lakes,Clark,NV,88901,West,153552
3513,Fackler,Jackson,AL,35746,South,474709
3514,Hatfield,Montgomery,PA,19440,Northeast,586817
3515,Curryville,Pike,MO,63339,Midwest,849015
3516,Lewisville,Chester,PA,19351,Northeast,795656
3517,Beattyville,Lee,KY,41311,South,256026
3518,Elgin,Van Wert,OH,45838,Midwest,362925
3519,Elkton,Cecil,MD,21922,South,300422
3520,Hartford,Hartford,CT,6154,Northeast,991131
3521,Henderson,Henderson,NV,89077,West,687178
3522,Macon,Bibb,GA,31297,South,683402
3523,Bernard,Dubuque,IA,52032,Midwest,703985
3524,Trimble,Dyer,TN,38259,South,667226
3525,Fayetteville,Fayette,TX,78940,South,137952
3526,Circleville,Pickaway,OH,43113,Midwest,560573
3527,Randleman,Randolph,NC,27317,South,732760
3528,Frankfort,Will,IL,60423,Midwest,284937
3529,Lake Bluff,Lake,IL,60044,Midwest,699964
3530,Houston,Houston,TX,77278,South,851314
3531,New Brighton,Beaver,PA,15066,Northeast,374642
3532,Greenbelt,Prince George's,MD,20771,South,928084
3533,Jewett,Cumberland,IL,62436,Midwest,286368
3534,Kernville,Kern,CA,93238,West,433467
3535,Bevington,Madison,IA,50033,Midwest,867552
3536,Ashland,Benton,MS,38603,South,584498
3537,Mobile,Mobile,AL,36609,South,300577
3538,Southbury,New Haven,CT,6488,Northeast,718259
3539,Etowah,Henderson,NC,28729,South,711905
3540,Veblen,Marshall,SD,57270,Midwest,713117
3541,Palmdale,Los Angeles,CA,93591,West,263027
3542,Hackensack,Cass,MN,56452,Midwest,897098
3543,Lauderdale,Lauderdale,MS,39335,South,199042
3544,Buffalo,Putnam,WV,25033,South,625187
3545,Saint Louis,St. Louis (city),MO,63101,Midwest,295264
3546,Los Angeles,Los Angeles,CA,90034,West,828382
3547,Elmwood Park,Bergen,NJ,7407,Northeast,543428
3548,Edgewater,Sawyer,WI,54834,Midwest,288427
3549,Albion,Cassia,ID,83311,West,327464
3550,Birmingham,Jefferson,AL,35235,South,332694
3551,Bixby,Iron,MO,65439,Midwest,783311
3552,Passaic,Passaic,NJ,7055,Northeast,865868
3553,Williamstown,Gloucester,NJ,8094,Northeast,259420
3554,Keewatin,Itasca,MN,55753,Midwest,210654
3555,San Francisco,San Francisco,CA,94134,West,572393
3556,Verona,Preble,OH,45378,Midwest,785299
3557,Kiamesha Lake,Sullivan,NY,12751,Northeast,196656
3558,Danville,Boyle,KY,40422,South,645691
3559,Walters,Cotton,OK,73572,South,527045
3560,Hooker,Texas,OK,73945,South,919822
3561,South Egremont,Berkshire,MA,1258,Northeast,908756
3562,Tacoma,Pierce,WA,98401,West,717939
3563,Fort White,Columbia,FL,32038,South,129095
3564,Geff,Wayne,IL,62842,Midwest,807009
3565,Killington,Rutland,VT,5751,Northeast,295261
3566,Wana,Monongalia,WV,26590,South,414219
3567,Yuma,Yuma,AZ,85364,West,250652
3568,East Blue Hill,Hancock,ME,4629,Northeast,772548
3569,Otter,Powder River,MT,59062,West,835496
3570,Purdin,Linn,MO,64674,Midwest,371858
3571,Upper Marlboro,Prince George's,MD,20772,South,309375
3572,Cle Elum,Kittitas,WA,98922,West,134791
3573,Novato,Marin,CA,94945,West,800199
3574,Pennsville,Pennsville,OH,43770,Midwest,323451
3575,Brooklyn,Kings,NY,11235,Northeast,250819
3576,Rockton,Winnebago,IL,61072,Midwest,255121
3577,Saxis,Accomack,VA,23427,South,827446
3578,Conroe,Montgomery,TX,77306,South,188107
3579,Pavillion,Fremont,WY,82523,West,150992
3580,Pensacola,Escambia,FL,32522,South,516622
3581,Salt Lake City,Salt Lake,UT,84185,West,379097
3582,Horsepen,Tazewell,VA,24619,South,746912
3583,Ludlow,Windsor,VT,5149,Northeast,166634
3584,Purdy,Barry,MO,65734,Midwest,949079
3585,Jeffersonville,Clark,IN,47144,Midwest,601266
3586,Clarksville,Clinton,OH,45113,Midwest,771324
3587,Clear Lake,Sherburne,MN,55319,Midwest,631757
3588,Ladysmith,Caroline,VA,22501,South,771974
3589,Remsen,Plymouth,IA,51050,Midwest,464548
3590,Stuyvesant Falls,Columbia,NY,12174,Northeast,762843
3591,Newton,Middlesex,MA,2165,Northeast,447510
3592,Schaumburg,Cook,IL,60168,Midwest,564895
3593,Swamp Branch,Swamp Branch,KY,41258,South,420802
3594,McHenry,McHenry,IL,60296,Midwest,840004
3595,Hickory Withe,Fayette,TN,38043,South,454958
3596,Holden,Logan,WV,25625,South,936864
3597,Round Rock,Williamson,TX,78681,South,121951
3598,Methuen,Essex,MA,1844,Northeast,694547
3599,Allenport,Washington,PA,15412,Northeast,157552
3600,Elgin,Erie,PA,16413,Northeast,197085
3601,Swiftown,Leflore,MS,38959,South,959506
3602,Wallis,Austin,TX,77485,South,418066
3603,North Benton,Mahoning,OH,44449,Midwest,690097
3604,Troy,Lincoln,MT,59935,West,230688
3605,Saratoga,Santa Clara,CA,95071,West,576092
3606,San Diego,San Diego,CA,92179,West,138351
3607,Tenants Harbor,Knox,ME,4860,Northeast,933940
3608,Houston,Harris,TX,77213,South,711183
3609,Clarkston,Cache,UT,84305,West,165205
3610,Lime Springs,Howard,IA,52155,Midwest,279215
3611,Republic,Seneca,OH,44867,Midwest,453407
3612,Mukwonago,Waukesha,WI,53149,Midwest,771055
3613,Gladstone,Nelson,VA,24553,South,797439
3614,Prescott,Yavapai,AZ,86313,West,613631
3615,Kalamazoo,Kalamazoo,MI,49004,Midwest,979021
3616,Doyline,Webster,LA,71023,South,163178
3617,Elgin,Union,OR,97827,West,825280
3618,Santa Maria,Santa Barbara,CA,93455,West,806367
3619,Cincinnati,Hamilton,OH,45205,Midwest,426018
3620,Charlotte,Mecklenburg,NC,28270,South,355552
3621,Visalia,Visalia,CA,93290,West,592505
3622,Cutten,Humboldt,CA,95534,West,193875
3623,Ruby,Ulster,NY,12475,Northeast,175299
3624,Rockfield,Rockfield,WI,53077,Midwest,263309
3625,New Hope,Madison,AL,35760,South,957991
3626,Fruitland,Wicomico,MD,21826,South,831140
3627,Greensboro,Guilford,NC,27413,South,395666
3628,Hammond,Lake,IN,46320,Midwest,539058
3629,Blodgett,Benton,OR,97326,West,209087
3630,Wichita Falls,Wichita,TX,76306,South,398381
3631,Lynnwood,Snohomish,WA,98037,West,635977
3632,Guy,Faulkner,AR,72061,South,930700
3633,Foss,Washita,OK,73647,South,751988
3634,Bingham Canyon,Salt Lake,UT,84006,West,671750
3635,Ovapa,Clay,WV,25150,South,928253
3636,Plato,Texas,MO,65552,Midwest,836078
3637,Kailua Kona,Hawaii,HI,96745,West,934999
3638,Trenton,Clinton,IL,62293,Midwest,258625
3639,Orchard Hill,Spalding,GA,30266,South,482136
3640,Blue Gap,Navajo,AZ,86520,West,728431
3641,Lenox,Berkshire,MA,1240,Northeast,961282
3642,Jefferson,Park,CO,80456,West,403082
3643,Charleston,Kanawha,WV,25323,South,489955
3644,Swengel,Union,PA,17880,Northeast,492518
3645,Star,Montgomery,NC,27356,South,750834
3646,Wildorado,Oldham,TX,79098,South,455650
3647,Costilla,Taos,NM,87524,West,513022
3648,Aurora,Kane,IL,60568,Midwest,992110
3649,Westport Point,Bristol,MA,2791,Northeast,434568
3650,Cimarron,Gray,KS,67835,Midwest,745811
3651,Hadley,Mercer,PA,16130,Northeast,951783
3652,Jefferson,Worcester,MA,1522,Northeast,414760
3653,Sinton,San Patricio,TX,78387,South,172043
3654,White Deer,Carson,TX,79097,South,628221
3655,Levittown,Bucks,PA,19057,Northeast,686717
3656,Sunbury,Gates,NC,27979,South,619029
3657,Poole,Webster,KY,42444,South,665354
3658,Crockett,Houston,TX,75835,South,496595
3659,Ten Mile,Meigs,TN,37880,South,814449
3660,Bishop Hill,Henry,IL,61419,Midwest,370598
3661,Montrose,Los Angeles,CA,91021,West,339685
3662,Edmonton,Metcalfe,KY,42129,South,464270
3663,Byesville,Guernsey,OH,43723,Midwest,606085
3664,Bowlus,Morrison,MN,56314,Midwest,356151
3665,Saint Charles,Madison,IA,50240,Midwest,746089
3666,Sand Fork,Gilmer,WV,26430,South,798874
3667,Hye,Blanco,TX,78635,South,630930
3668,Ashland,Boyd,KY,41105,South,498956
3669,Vale,Malheur,OR,97918,West,887880
3670,Esko,Carlton,MN,55733,Midwest,894220
3671,Virginia,Gage,NE,68458,Midwest,404616
3672,East Kingston,Rockingham,NH,3827,Northeast,195421
3673,Bell Buckle,Bedford,TN,37020,South,468133
3674,Odessa,Ector,TX,79766,South,881281
3675,Avenel,Avenel,NJ,7098,Northeast,940521
3676,Sylvania,DeKalb,AL,35988,South,829405
3677,Glenwood,Sevier,UT,84730,West,229973
3678,Buffalo,Erie,NY,14216,Northeast,771054
3679,North Concord,Essex,VT,5858,Northeast,714865
3680,Spring Grove,Surry,VA,23881,South,940131
3681,Kissee Mills,Taney,MO,65680,Midwest,429858
3682,Gresham,Multnomah,OR,97080,West,297430
3683,Cookeville,Putnam,TN,38503,South,295572
3684,Bryce Canyon,Garfield,UT,84717,West,963950
3685,Lexington,Fayette,KY,40585,South,566899
3686,Hinckley,DeKalb,IL,60520,Midwest,316373
3687,Robbinsville,Graham,NC,28771,South,226317
3688,Bagley,Guthrie,IA,50026,Midwest,743610
3689,Tacoma,Pierce,WA,98450,West,839248
3690,Atlanta,Fulton,GA,30381,South,792470
3691,Monticello,Drew,AR,71657,South,428180
3692,Meckling,Clay,SD,57044,Midwest,525336
3693,Reno,Washoe,NV,89511,West,498787
3694,Mayesville,Sumter,SC,29104,South,839231
3695,Eureka,Juab,UT,84628,West,313288
3696,Westpoint,Lawrence,TN,38486,South,127173
3697,Bonfield,Kankakee,IL,60913,Midwest,588460
3698,Woburn,Middlesex,MA,1808,Northeast,551333
3699,Plainwell,Allegan,MI,49080,Midwest,566958
3700,Houston,Harris,TX,77262,South,529577
3701,Stanford,McLean,IL,61774,Midwest,557680
3702,Grand Rapids,Kent,MI,49503,Midwest,892154
3703,Benton Harbor,Berrien,MI,49023,Midwest,799051
3704,Indianapolis,Marion,IN,46222,Midwest,736292
3705,Lawrence,Newton,MS,39336,South,117439
3706,Lincolndale,Westchester,NY,10540,Northeast,117609
3707,Dorris,Siskiyou,CA,96023,West,741827
3708,Monmouth,Warren,IL,61462,Midwest,969179
3709,Hico,Fayette,WV,25854,South,290034
3710,Richmond,Richmond (city),VA,23285,South,263830
3711,Munger,Bay,MI,48747,Midwest,922248
3712,Fortson,Muscogee,GA,31808,South,707574
3713,Houston,Harris,TX,77252,South,680969
3714,Cibecue,Navajo,AZ,85911,West,494889
3715,Concordia,Lafayette,MO,64020,Midwest,278859
3716,Gans,Sequoyah,OK,74936,South,285041
3717,Fort Worth,Tarrant,TX,76111,South,728895
3718,Stidham,McIntosh,OK,74461,South,399016
3719,Sunbury,Northumberland,PA,17801,Northeast,994718
3720,Cleveland,Cuyahoga,OH,44110,Midwest,556083
3721,Cambridgeport,Windham,VT,5141,Northeast,882134
3722,Milford,Bracken,KY,41061,South,817988
3723,Barbeau,Chippewa,MI,49710,Midwest,879513
3724,Huntsville,Madison,AL,35894,South,365457
3725,Soap Lake,Grant,WA,98851,West,618290
3726,Omaha,Douglas,NE,68172,Midwest,128609
3727,Demorest,Habersham,GA,30535,South,960399
3728,Bacova,Bath,VA,24412,South,473440
3729,Sacramento,Sacramento,CA,95828,West,566715
3730,Watkinsville,Oconee,GA,30677,South,477896
3731,Boyd,Carbon,MT,59013,West,536615
3732,Higden,Cleburne,AR,72067,South,883988
3733,Salem,Marion,IL,62881,Midwest,236364
3734,Salem,Salem (city),VA,24157,South,241463
3735,Johnstown,Cambria,PA,15904,Northeast,428371
3736,Sulphur Springs,Hopkins,TX,75482,South,983260
3737,Albuquerque,Bernalillo,NM,87191,West,582862
3738,Congerville,Woodford,IL,61729,Midwest,157916
3739,Waynesburg,Lincoln,KY,40489,South,700062
3740,Montgomery Creek,Shasta,CA,96065,West,327259
3741,Mangham,Richland,LA,71259,South,518095
3742,Fallston,Cleveland,NC,28042,South,450525
3743,Fort Worth,Tarrant,TX,76191,South,638422
3744,Springfield,Hampden,MA,1138,Northeast,952499
3745,Crozet,Albemarle,VA,22932,South,210302
3746,Arlington Heights,Cook,IL,60006,Midwest,447904
3747,Rosemead,Los Angeles,CA,91772,West,979835
3748,Sayville,Suffolk,NY,11782,Northeast,927608
3749,Milwaukee,Milwaukee,WI,53278,Midwest,175815
3750,Pickens,Holmes,MS,39146,South,212173
3751,Norwalk,Fairfield,CT,6856,Northeast,260162
3752,Nodaway,Adams,IA,50857,Midwest,681832
3753,Avon,Stearns,MN,56310,Midwest,552848
3754,Elverta,Sacramento,CA,95626,West,995300
3755,Newport,Vermillion,IN,47966,Midwest,334774
3756,Tenino,Thurston,WA,98589,West,482529
3757,Woodbridge,Prince William,VA,22191,South,596285
3758,Fryburg,Clarion,PA,16326,Northeast,972845
3759,Chelsea,Tama,IA,52215,Midwest,300793
3760,East Alton,Madison,IL,62024,Midwest,221842
3761,Charleston,Kanawha,WV,25387,South,910681
3762,Van Nuys,Los Angeles,CA,91411,West,765986
3763,Shannon City,Union,IA,50861,Midwest,712386
3764,Beach Haven,Ocean,NJ,8008,Northeast,725129
3765,Saint Paul,Washington,MN,55115,Midwest,631072
3766,Hopewell,Muskingum,OH,43746,Midwest,802946
3767,Princeton,Mercer,NJ,8542,Northeast,624171
3768,Macon,Bibb,GA,31202,South,139892
3769,Washington,District of Columbia,DC,20221,South,436425
3770,Carter,Chouteau,MT,59420,West,293515
3771,Eunice,St. Landry,LA,70535,South,426618
3772,Midland,Midland,TX,79710,South,790829
3773,Peebles,Adams,OH,45660,Midwest,365071
3774,Tampa,Hillsborough,FL,33673,South,585433
3775,Lockney,Floyd,TX,79241,South,817305
3776,Brunswick,Glynn,GA,31520,South,720594
3777,Rice,Ellis,TX,75155,South,936236
3778,Harris,Sullivan,NY,12742,Northeast,668298
3779,Aurora,Arapahoe,CO,80041,West,990748
3780,South Glastonbury,Hartford,CT,6073,Northeast,878594
3781,Latah,Spokane,WA,99018,West,593909
3782,San Antonio,Bexar,TX,78226,South,144742
3783,Reese Air Force Base,Reese Air Force Base,TX,79489,South,679689
3784,Hartland Four Corners,Windsor,VT,5049,Northeast,568066
3785,Buena Park,Orange,CA,90622,West,145501
3786,Miami,Miami-Dade,FL,33155,South,518826
3787,Shelton,Mason,WA,98584,West,915290
3788,Ninnekah,Grady,OK,73067,South,454359
3789,Muskego,Waukesha,WI,53150,Midwest,707324
3790,Atlanta,Fulton,GA,30375,South,171248
3791,Perkins,Gilmer,WV,26634,South,833242
3792,Colerain,Belmont,OH,43916,Midwest,741521
3793,Evansville,Vanderburgh,IN,47704,Midwest,833902
3794,Utica,Yankton,SD,57067,Midwest,605100
3795,Dumas,Moore,TX,79029,South,868709
3796,Powderville,Powder River,MT,59345,West,401829
3797,Hayesville,Keokuk,IA,52562,Midwest,997294
3798,Orlando,Orange,FL,32827,South,237536
3799,Pittsburgh,Allegheny,PA,15202,Northeast,936895
3800,South Yarmouth,Barnstable,MA,2664,Northeast,856343
3801,Dallas,Dallas,TX,75240,South,545428
3802,Los Angeles,Los Angeles,CA,90041,West,858108
3803,Phoenix,Maricopa,AZ,85021,West,613591
3804,Labadie,Franklin,MO,63055,Midwest,988798
3805,Portage,Kalamazoo,MI,49024,Midwest,215989
3806,Santa Barbara,Santa Barbara,CA,93109,West,975984
3807,Mount Vernon,Skagit,WA,98274,West,426847
3808,Killeen,Bell,TX,76547,South,381713
3809,Shannon,Floyd,GA,30172,South,428084
3810,Clemson,Pickens,SC,29633,South,944951
3811,Saint Louis,St. Louis,MO,63130,Midwest,704190
3812,Needles,San Bernardino,CA,92363,West,996950
3813,Newport,Lincoln,OR,97365,West,685022
3814,Pultneyville,Wayne,NY,14538,Northeast,310637
3815,Saint Petersburg,Pinellas,FL,33728,South,642072
3816,Houston,Harris,TX,77046,South,189595
3817,Angle Inlet,Lake of the Woods,MN,56711,Midwest,977094
3818,Houston,Harris,TX,77055,South,713286
3819,Sunset,St. Landry,LA,70584,South,264203
3820,Kuttawa,Lyon,KY,42055,South,832969
3821,Charlottesville,Hancock,IN,46117,Midwest,739898
3822,San Juan Bautista,San Benito,CA,95045,West,123873
3823,Jonesboro,Craighead,AR,72403,South,824325
3824,Wallpack Center,Sussex,NJ,7881,Northeast,332506
3825,Cleveland,Cuyahoga,OH,44198,Midwest,635768
3826,Frankfort,Spink,SD,57440,Midwest,986773
3827,Orange,Orange,VA,22960,South,306317
3828,Marcus,Cherokee,IA,51035,Midwest,507787
3829,Houston,Harris,TX,77289,South,478627
3830,Rose Creek,Mower,MN,55970,Midwest,340359
3831,Smithfield,Jefferson,OH,43948,Midwest,487963
3832,Springfield,Sangamon,IL,62739,Midwest,124525
3833,Beaumont,Jefferson,TX,77703,South,476721
3834,Matawan,Monmouth,NJ,7747,Northeast,467821
3835,De Smet,Kingsbury,SD,57231,Midwest,851457
3836,Rocky Point,Pender,NC,28457,South,574192
3837,De Young,Elk,PA,16728,Northeast,904150
3838,Cadiz,Trigg,KY,42211,South,449509
3839,Elba,Howard,NE,68835,Midwest,625468
3840,Hamptonville,Yadkin,NC,27020,South,650487
3841,Hardin,Big Horn,MT,59034,West,638960
3842,Wyaconda,Clark,MO,63474,Midwest,649617
3843,Garretson,Minnehaha,SD,57030,Midwest,189423
3844,Haddonfield,Camden,NJ,8033,Northeast,799117
3845,Chester,Thayer,NE,68327,Midwest,338251
3846,Sumner,Lamar,TX,75486,South,449528
3847,Palmyra,Lebanon,PA,17078,Northeast,762997
3848,Millington,Tuscola,MI,48746,Midwest,269583
3849,Avant,Osage,OK,74001,South,353288
3850,Ovalo,Taylor,TX,79541,South,902898
3851,Conklin,Ottawa,MI,49403,Midwest,796333
3852,Pearcy,Garland,AR,71964,South,655904
3853,Avon,Norfolk,MA,2322,Northeast,624229
3854,New Berlin,Chenango,NY,13411,Northeast,467030
3855,Porter,Oxford,ME,4068,Northeast,306411
3856,Westover,Somerset,MD,21871,South,629360
3857,Fulton,Sonoma,CA,95439,West,970571
3858,Gwynedd,Montgomery,PA,19436,Northeast,627872
3859,Port Orange,Volusia,FL,32129,South,890941
3860,Young America,Carver,MN,55550,Midwest,341263
3861,Savannah,Chatham,GA,31422,South,327266
3862,Roscoe,Nolan,TX,79545,South,191685
3863,Creston,Wirt,WV,26141,South,631142
3864,Francis,Pontotoc,OK,74844,South,714628
3865,Oceanside,Nassau,NY,11572,Northeast,647492
3866,Fort Sill,Comanche,OK,73503,South,465599
3867,Vernon,Lamar,AL,35592,South,291393
3868,Raynesford,Judith Basin,MT,59469,West,360992
3869,Modesto,Stanislaus,CA,95355,West,882609
3870,Fort Huachuca,Cochise,AZ,85613,West,182069
3871,Meridian,Meridian,ID,83646,West,301863
3872,Fort Bidwell,Modoc,CA,96112,West,499069
3873,Collierville,Shelby,TN,38027,South,697766
3874,Conway,Faulkner,AR,72035,South,375146
3875,Mechanicsville,St. Mary's,MD,20659,South,251294
3876,Atlanta,Fulton,GA,30318,South,403651
3877,Tacoma,Pierce,WA,98434,West,598651
3878,San Jose,Santa Clara,CA,95156,West,438628
3879,San Quentin,Marin,CA,94974,West,244644
3880,Freeland,Island,WA,98249,West,977800
3881,Duncans Mills,Sonoma,CA,95430,West,269162
3882,Saint Paul,Washington,MN,55125,Midwest,978138
3883,Saint Joe,Searcy,AR,72675,South,157580
3884,Enfield,Halifax,NC,27823,South,422369
3885,Melrose Park,Cook,IL,60160,Midwest,163105
3886,Millwood,Clarke,VA,22646,South,613369
3887,Kansas City,Wyandotte,KS,66103,Midwest,856273
3888,Lake Zurich,Lake,IL,60047,Midwest,624251
3889,Crab Orchard,Cumberland,TN,37723,South,885799
3890,Bethera,Berkeley,SC,29430,South,904703
3891,Bellingham,Whatcom,WA,98226,West,826236
3892,Astoria,Queens,NY,11103,Northeast,182460
3893,Jersey City,Hudson,NJ,7303,Northeast,465477
3894,Groveland,Essex,MA,1834,Northeast,505904
3895,Amarillo,Amarillo,TX,79161,South,977385
3896,Wilmot,Merrimack,NH,3287,Northeast,975867
3897,Cromwell,Middlesex,CT,6416,Northeast,382832
3898,Arlington,Arlington,VA,22225,South,754804
3899,Winterville,Clarke,GA,30683,South,974555
3900,Mohegan Lake,Westchester,NY,10547,Northeast,474970
3901,Chandler,Lincoln,OK,74834,South,550277
3902,Lima,Auglaize,OH,45806,Midwest,316922
3903,Washington,District of Columbia,DC,20013,South,138632
3904,Norwalk,Fairfield,CT,6853,Northeast,485725
3905,Norwalk,Fairfield,CT,6857,Northeast,397951
3906,Scranton,Lackawanna,PA,18514,Northeast,856314
3907,Groveport,Groveport,OH,43198,Midwest,396101
3908,Stockton,Cedar,MO,65785,Midwest,246859
3909,Newry,Oxford,ME,4261,Northeast,456506
3910,Jefferson City,Cole,MO,65109,Midwest,821434
3911,Pardeesville,Luzerne,PA,18243,Northeast,245043
3912,Augusta,Richmond,GA,30910,South,585707
3913,Brookesmith,Brown,TX,76827,South,562576
3914,Silver Creek,Lewis,WA,98585,West,913166
3915,Lancaster,Coos,NH,3584,Northeast,740030
3916,Jeannette,Westmoreland,PA,15644,Northeast,567977
3917,Roanoke,Roanoke (city),VA,24016,South,880738
3918,Whitewater,Butler,KS,67154,Midwest,274866
3919,Sioux City,Woodbury,IA,51102,Midwest,150805
3920,Westchester,Cook,IL,60154,Midwest,292466
3921,El Paso,El Paso,TX,79934,South,198777
3922,Pikeville,Pike,KY,41501,South,812417
3923,El Paso,El Paso,TX,88579,South,164293
3924,Burnt Prairie,White,IL,62820,Midwest,284286
3925,Lexington,Morrow,OR,97839,West,158680
3926,Montmorenci,Aiken,SC,29839,South,715999
3927,Franklin Grove,Lee,IL,61031,Midwest,224758
3928,Leighton,Colbert,AL,35646,South,989660
3929,Princeton,Collin,TX,75407,South,321420
3930,Placentia,Placentia,CA,92670,West,724523
3931,Bogard,Carroll,MO,64622,Midwest,708952
3932,Mountain Lakes,Morris,NJ,7046,Northeast,896671
3933,Garcia,Costilla,CO,81134,West,299390
3934,Gurley,Madison,AL,35748,South,138053
3935,Buckman,Morrison,MN,56317,Midwest,203824
3936,Hudson,Summit,OH,44238,Midwest,539009
3937,Cleveland,Cuyahoga,OH,44124,Midwest,991515
3938,Loveland,Tillman,OK,73553,South,244149
3939,Harsens Island,St. Clair,MI,48028,Midwest,701235
3940,Cicero,Onondaga,NY,13039,Northeast,766340
3941,Porters Falls,Wetzel,WV,26162,South,428609
3942,Colorado Springs,Colorado Springs,CO,80938,West,924602
3943,Lancaster,Smith,TN,38569,South,265997
3944,Big Falls,Koochiching,MN,56627,Midwest,142581
3945,Chase Mills,St. Lawrence,NY,13621,Northeast,310519
3946,Bethany,Caddo,LA,71007,South,358082
3947,Joliet,Carbon,MT,59041,West,505704
3948,San Diego,San Diego,CA,92134,West,469686
3949,Stone Lake,Sawyer,WI,54876,Midwest,578499
3950,Farson,Sweetwater,WY,82932,West,707518
3951,Joppa,Cullman,AL,35087,South,163940
3952,Morgan,Redwood,MN,56266,Midwest,208681
3953,Dayton,Middlesex,NJ,8810,Northeast,242804
3954,Reynolds Station,Hancock,KY,42368,South,944584
3955,Cleveland,Oswego,NY,13042,Northeast,818357
3956,Wilmington,Los Angeles,CA,90748,West,537477
3957,Depauw,Harrison,IN,47115,Midwest,858796
3958,Northridge,Los Angeles,CA,91327,West,958805
3959,Bellaire,Antrim,MI,49615,Midwest,744660
3960,Manteca,San Joaquin,CA,95336,West,185001
3961,Inwood,Lyon,IA,51240,Midwest,303594
3962,Washington,Washington,TX,77880,South,573412
3963,Knoxville,Knox,TN,37939,South,276055
3964,Nashua,Hillsborough,NH,3060,Northeast,465164
3965,Pacific Grove,Monterey,CA,93950,West,395612
3966,Ringle,Marathon,WI,54471,Midwest,778265
3967,Grawn,Grand Traverse,MI,49637,Midwest,225244
3968,Summerfield,St. Clair,IL,62289,Midwest,204132
3969,Glenelg,Howard,MD,21737,South,363550
3970,Richfield Springs,Otsego,NY,13439,Northeast,208159
3971,Port Norris,Cumberland,NJ,8349,Northeast,539078
3972,Glendale,Maricopa,AZ,85313,West,118748
3973,Bethpage,Sumner,TN,37022,South,405417
3974,Randall,Morrison,MN,56475,Midwest,609847
3975,Brick,Ocean,NJ,8723,Northeast,807701
3976,Muldrow,Sequoyah,OK,74948,South,836264
3977,Fresno,Fresno,CA,93773,West,384200
3978,Quantico,Prince William,VA,22134,South,117292
3979,Hornitos,Mariposa,CA,95325,West,620653
3980,Glenview Nas,Cook,IL,60026,Midwest,513702
3981,Malone,Jackson,FL,32445,South,898273
3982,Portsmouth,Scioto,OH,45662,Midwest,324803
3983,Kansas City,Jackson,MO,64133,Midwest,693378
3984,Gaylord,Otsego,MI,49735,Midwest,698710
3985,Osage,Becker,MN,56570,Midwest,849545
3986,Alanreed,Gray,TX,79002,South,952106
3987,Monmouth Junction,Middlesex,NJ,8852,Northeast,256997
3988,Empire,Stanislaus,CA,95319,West,560152
3989,Elephant Butte,Sierra,NM,87935,West,497204
3990,Young America,Cass,IN,46998,Midwest,979831
3991,Watertown,Litchfield,CT,6795,Northeast,817270
3992,Baroda,Berrien,MI,49101,Midwest,726774
3993,Castleberry,Conecuh,AL,36432,South,899465
3994,East Springfield,Erie,PA,16411,Northeast,844446
3995,Forest City,Winnebago,IA,50436,Midwest,898121
3996,North Hollywood,Los Angeles,CA,91612,West,793465
3997,Johnson City,Washington,TN,37605,South,882771
3998,Waukomis,Garfield,OK,73773,South,566622
3999,Denton,Denton,TX,76206,South,270873
4000,New Bedford,Bureau,IL,61346,Midwest,168481
4001,Smithton,Pettis,MO,65350,Midwest,722348
4002,Grandville,Kent,MI,49418,Midwest,265119
4003,Galena,Kent,MD,21635,South,190354
4004,Harper,Gillespie,TX,78631,South,920671
4005,Hyattsville,Prince George's,MD,20784,South,711656
4006,San Francisco,San Francisco,CA,94133,West,892901
4007,Omaha,Douglas,NE,68105,Midwest,297678
4008,Tobias,Saline,NE,68453,Midwest,182250
4009,Evansville,Vanderburgh,IN,47727,Midwest,842934
4010,Riverside,Riverside,CA,92516,West,751019
4011,Garden City,Wayne,MI,48135,Midwest,189687
4012,Brownsville,Cameron,TX,78522,South,551580
4013,Mc Donald,Bradley,TN,37353,South,709988
4014,Cass Lake,Cass,MN,56633,Midwest,224727
4015,Worcester,Worcester,MA,1608,Northeast,321730
4016,Roswell,Chaves,NM,88203,West,273723
4017,San Francisco,San Francisco,CA,94115,West,522072
4018,Sunnyvale,Santa Clara,CA,94089,West,465997
4019,Marina,Monterey,CA,93933,West,532112
4020,South Bend,St. Joseph,IN,46626,Midwest,562229
4021,Driver,Mississippi,AR,72329,South,842049
4022,Burkeville,Nottoway,VA,23922,South,169851
4023,Arlington,Arlington,VA,22210,South,517988
4024,Coon Valley,Vernon,WI,54623,Midwest,867837
4025,Bradford,White,AR,72020,South,246622
4026,Vernon,Sussex,NJ,7462,Northeast,325274
4027,Heathsville,Northumberland,VA,22473,South,722076
4028,Lawrence,Essex,MA,1840,Northeast,244507
4029,Murray City,Hocking,OH,43144,Midwest,594259
4030,Elbing,Butler,KS,67041,Midwest,226242
4031,San Antonio,Socorro,NM,87832,West,835523
4032,Rixeyville,Culpeper,VA,22737,South,843999
4033,Mc Condy,Chickasaw,MS,38854,South,142952
4034,Dover,Lafayette,MO,64022,Midwest,439614
4035,Grand Rapids,Kent,MI,49518,Midwest,469063
4036,Rose Hill,Butler,KS,67133,Midwest,455748
4037,Wellsburg,Grundy,IA,50680,Midwest,659483
4038,Mountain Home,Washington,TN,37684,South,168017
4039,Akron,Summit,OH,44315,Midwest,338758
